1,0.079063201,5.7625749,0.17403605,0.21417518,0.14261649,0.099351367,124.89146,111.22036
2,0.73793235,5.9386005,0.2459338,0.37499391,0.2548785,0.14181414,261.1428,70.067449
3,1.2678518,5.9707506,0.34689136,1.1208923,0.47394152,0.30250173,266.69139,69.668554
4,0.31763739,5.2264427,0.43390867,1.1292961,0.66305219,0.61714831,227.12639,18.606821
5,1.3346036,6.2062938,0.30050435,0.12605798,0.09455374,0.017993776,101.59763,127.96268
6,0.68113219,5.6714882,0.40061767,0.34248837,0.097829846,0.082514315,219.70966,36.078483
7,0.63126344,5.4908472,0.49307039,0.30721674,0.14903282,0.09305614,226.88746,21.884507
8,0.8875248,5.4206642,0.45167912,0.31458429,0.25732232,0.16989569,262.79814,102.65501
9,0.073522537,4.5843791,0.50065436,0.37722054,0.28558247,0.14648891,221.23446,142.36508
10,2.1432279,6.4954112,0.21130532,0.18412666,0.087617841,0.038805705,104.34994,176.903
11,1.9989492,6.377329,0.23064773,0.36968215,0.20090679,0.055390705,103.58624,26.734343
12,1.3704318,5.5755073,0.33365777,0.67312662,0.4328318,0.16849042,269.25745,85.270788
13,1.6383901,5.8573445,0.35474668,0.36262359,0.19239167,0.12741253,117.67662,160.07904
14,1.9244423,6.2323275,0.27032818,0.16662378,0.10803568,0.043095663,200.77596,26.502446
15,0.49958605,4.8776453,0.32348856,0.19057537,0.13172316,0.076188596,253.31357,17.202614
16,0.90197072,5.1879559,0.48465371,0.23024567,0.12918853,0.07740373,124.06953,157.79823
17,1.9070496,5.9191071,0.33158592,0.37329021,0.34233834,0.059582994,177.86747,1.9897979
18,1.7851188,5.8673375,0.34743965,0.13005907,0.072020167,0.01596134,146.73592,174.23985
19,2.0743882,6.1609049,0.30898562,0.30253624,0.14857561,0.10684506,221.41534,6.0552208
20,1.5980182,5.7092271,0.3323103,0.1890484,0.13702715,0.04192961,246.76123,13.587007
21,2.0815315,5.9761964,0.27968854,0.47363702,0.22098533,0.089115651,210.97342,163.4958
22,0.59583428,4.1192657,0.7004407,2.0068303,0.85611928,0.68223295,255.54611,0.40004165
23,1.7255129,5.730274,0.3316075,0.17802679,0.11005319,0.044440267,182.51574,178.73739
24,0.93981111,4.9861672,0.47825802,0.53917114,0.40934013,0.31516734,95.928929,130.31831
25,1.4302179,5.2489246,0.33502922,0.44456779,0.36633127,0.14710683,228.52344,176.22406
26,1.6114015,5.4553179,0.34116075,0.27859907,0.14980254,0.04759128,119.32755,179.94611
27,1.8158691,5.6107656,0.33862507,0.33587006,0.31758395,0.069744639,91.401502,50.153338
28,1.9819935,5.6728118,0.3096242,0.41502873,0.22522552,0.0885945,267.70114,93.962442
29,1.7299981,5.3315013,0.34796461,0.3115412,0.20031619,0.088570337,106.21786,159.30828
30,1.8394261,5.4652457,0.34248322,0.26408759,0.098528485,0.037804059,93.181972,55.62204
31,1.9016263,5.3795478,0.34418722,0.23144853,0.071830041,0.022219382,134.62203,16.714376
