237,4.4059,2.5173,0.53537,0.44179,0.40371,0.3204,133.49,24.203
238,6.8947,4.2148,0.50943,0.26289,0.19831,0.1619,14.172,5.355
239,5.0974,3.0429,0.5873,0.11027,0.05231,0.048504,172.61,165.14
240,6.0929,3.64,0.63343,0.26523,0.23,0.18843,30.89,37.794
241,5.6388,3.2641,0.65205,0.40659,0.37808,0.25918,165.01,171.88
242,5.8751,3.5249,0.75256,0.17265,0.12825,0.1074,79.93,78.975
243,5.0988,2.861,0.5583,0.24188,0.11287,0.1045,144.14,150.58
244,7.4485,4.4519,0.4729,0.42994,0.29447,0.2763,73.909,176.36
245,6.7073,4.0136,0.50391,0.42632,0.30601,0.23961,63.479,177.01
246,7.0723,4.1581,0.49108,0.15388,0.07498,0.071977,170.51,19.048
247,7.3719,4.342,0.38738,0.19338,0.1109,0.096213,63.91,31.531
248,6.1212,3.4634,0.58196,0.49739,0.22312,0.20734,111.52,150.62
249,4.732,2.4446,0.57302,0.34272,0.21462,0.18409,20.648,178.94
250,6.4777,3.819,0.56182,0.20425,0.092882,0.084566,5.1455,15.501
251,5.4281,3.0478,0.52065,0.12962,0.063616,0.057308,130.92,168.72
252,5.0695,2.6922,0.49098,0.21257,0.1314,0.1136,160.5,159.48
253,6.4374,3.6068,0.53729,0.27766,0.16809,0.14311,29.248,4.8409
254,6.8029,3.677,0.43616,0.57307,0.44373,0.34234,68.457,28.389
255,7.3536,4.1724,0.36824,0.37051,0.14864,0.13702,93.347,83.47
256,5.4377,2.8926,0.49374,0.16525,0.14463,0.10948,119.31,1.4095
257,7.7365,4.2456,0.27676,0.52184,0.3364,0.2921,47.931,175.41
258,5.945,3.1905,0.6157,0.1704,0.12503,0.1011,144.77,173.97
259,7.1521,4.0261,0.47068,0.16985,0.12822,0.10296,3.1577,173.08
260,5.6262,2.9949,0.55374,0.22552,0.16832,0.14589,86.225,100.71
261,5.8355,3.1188,0.61174,0.12688,0.093906,0.076166,101.63,58.625
262,6.2931,3.3602,0.60377,0.20653,0.10445,0.095547,26.231,171.65
263,6.1172,3.2598,0.56607,0.13968,0.10435,0.084835,47.275,101.58
264,5.3537,2.7741,0.52152,0.094654,0.065273,0.054722,13.528,9.9343
265,6.4059,3.3319,0.56218,0.16545,0.14311,0.12258,74.51,171.37
266,7.2239,3.912,0.47755,0.13462,0.075935,0.065434,156.69,7.9885
267,5.2583,2.5648,0.49709,0.37898,0.29684,0.24589,42.294,141.18
268,5.4722,2.6619,0.52794,0.22388,0.12144,0.10511,164.67,13.013
269,5.6579,2.8229,0.52306,0.19169,0.12158,0.10324,125.13,38.019
270,5.9608,2.9096,0.59446,0.38829,0.28322,0.2338,133.01,34.793
271,5.5923,2.7199,0.50585,0.098384,0.072515,0.057779,30.891,172.31
272,4.5003,2.0296,0.65279,0.24298,0.22699,0.16423,131.67,79.037
273,6.7384,3.4179,0.46964,0.19268,0.093779,0.085403,138.44,157.99
274,7.5246,3.8846,0.36542,0.19504,0.11021,0.10521,170.6,172.72
275,4.6715,2.0221,0.64472,0.1627,0.13191,0.10356,173.41,155.07
276,5.8373,2.7028,0.48439,0.4183,0.28917,0.23535,118.37,18.278
277,4.9182,2.1862,0.52964,0.4668,0.29805,0.24691,55.857,155.21
278,7.9793,3.914,0.22463,0.34379,0.28148,0.21578,81.941,129.99
279,6.4042,2.7803,0.50358,0.42332,0.27502,0.23789,21.871,176.41
280,6.3659,3.1407,0.55691,0.25815,0.14227,0.12962,52.248,27.745
281,7.2009,3.5645,0.44973,0.49818,0.33768,0.31723,134.44,135.61
282,5.4536,2.4482,0.57084,0.14331,0.12811,0.097637,84.143,85.109
283,6.5152,3.1203,0.55421,0.23547,0.15967,0.13625,114.99,95.214
284,5.1649,2.1457,0.71725,0.33349,0.24074,0.19987,110.71,99.83
285,5.0378,2.0754,0.66792,0.25439,0.16197,0.15031,55.766,175.17
286,7.0548,3.3768,0.52798,0.080921,0.054456,0.047433,12.644,113.05
287,7.446,3.6062,0.4475,0.23745,0.1173,0.10987,154.63,165.58
288,4.8616,1.9485,0.67815,0.31195,0.13804,0.12997,96.435,179.0
289,6.8021,3.1329,0.4582,0.42007,0.23119,0.20668,18.003,8.0162
290,5.7146,2.4158,0.51936,0.19236,0.13399,0.10783,51.687,167.51
291,6.9743,3.2872,0.48178,0.26583,0.18944,0.15912,38.015,17.188
292,5.9458,2.5539,0.4691,0.17038,0.074268,0.067896,76.98,131.13
293,6.6511,2.9557,0.51965,0.25749,0.16963,0.14926,146.51,178.66
294,6.1195,2.6518,0.50275,0.1981,0.10576,0.093275,103.73,15.183
295,7.6821,3.5673,0.39717,0.29064,0.17279,0.15491,5.0737,47.132
296,6.0316,2.4384,0.45045,0.42426,0.2073,0.18774,76.84,4.7123
297,7.4872,3.4294,0.39283,0.21323,0.15798,0.12777,123.83,172.76
298,7.156,3.2035,0.49797,0.13943,0.062571,0.057542,31.385,156.24
299,5.4664,2.0819,0.58206,0.14368,0.10709,0.087317,34.091,133.38
300,5.2022,1.8114,0.59995,0.36517,0.17654,0.16514,30.564,137.81
301,7.0756,2.9704,0.55981,0.31062,0.19405,0.16834,86.971,101.19
302,5.7887,2.2194,0.4535,0.20984,0.16515,0.13062,118.57,12.828
303,7.3786,3.1671,0.4383,0.25714,0.15473,0.13517,7.831,176.77
304,8.0838,3.6522,0.31583,0.32348,0.195,0.16626,151.66,7.3234
305,6.7564,2.7417,0.48561,0.27565,0.21607,0.18225,108.3,0.0
306,6.3571,2.4626,0.49831,0.18616,0.13828,0.11263,143.82,32.287
307,7.8552,3.4638,0.38879,0.19103,0.14633,0.11499,6.1767,173.98
308,6.073,2.1634,0.36252,0.64916,0.38714,0.33663,104.18,1.7109
309,8.1073,3.4643,0.39972,0.20311,0.072413,0.068837,170.1,30.281
310,5.7974,2.0536,0.47787,0.14356,0.086986,0.074019,126.11,155.69
311,5.4756,1.8655,0.60087,0.25629,0.19828,0.17375,41.205,9.0244
312,6.6377,2.5536,0.44754,0.15201,0.10793,0.088773,37.99,32.927
313,6.753,2.6113,0.49201,0.10722,0.065871,0.063046,34.921,154.26
314,7.0261,2.7399,0.51517,0.28214,0.17672,0.15889,18.081,19.271
315,7.972,3.3854,0.4159,0.13496,0.091249,0.0751,149.66,173.58
316,7.5628,3.1028,0.4714,0.29853,0.22741,0.18594,177.82,170.79
317,8.3111,3.4455,0.28703,0.22812,0.12737,0.11018,153.37,161.12
318,7.6661,3.1848,0.47951,0.36645,0.16555,0.16315,136.32,128.34
319,6.5427,2.4334,0.49601,0.15069,0.052381,0.050645,17.334,47.016
320,5.7692,1.7847,0.4912,0.30836,0.094187,0.0902,151.61,32.265
321,6.0703,1.9181,0.38965,0.44142,0.25794,0.22257,75.269,175.07
322,7.3348,2.7641,0.51002,0.34367,0.22287,0.18434,98.658,56.216
323,6.3462,2.2956,0.49455,0.23608,0.16726,0.15765,84.929,70.355
324,7.9327,3.1541,0.45993,0.24988,0.090899,0.085458,106.62,52.416
325,6.7243,2.3594,0.51733,0.37365,0.24325,0.21252,36.079,162.45
326,5.4866,1.6456,0.54965,0.27613,0.22062,0.1715,112.18,172.9
327,6.4946,2.1278,0.46839,0.33012,0.19756,0.16871,80.547,149.3
328,7.6609,2.8425,0.4859,0.22377,0.14201,0.12532,3.2218,165.19
329,5.3025,1.4682,0.5534,0.22201,0.11325,0.10047,88.118,92.773
330,6.9785,2.4164,0.59551,0.29175,0.20417,0.17779,155.12,126.6
331,8.0589,2.9996,0.36515,0.47225,0.28124,0.23628,66.498,48.509
332,5.9155,1.7582,0.47963,0.12313,0.090121,0.072903,6.7052,8.1186
333,7.4485,2.6375,0.44418,0.16203,0.059895,0.057435,159.31,8.3897
334,8.3511,3.2366,0.35395,0.1498,0.11065,0.090733,176.8,171.71
335,6.7247,2.1025,0.51163,0.092893,0.077473,0.057717,161.29,152.48
336,7.3,2.3502,0.53645,0.34355,0.2365,0.18654,23.129,24.36
337,7.7586,2.6879,0.45562,0.13877,0.078642,0.070086,71.173,154.36
338,7.5438,2.5926,0.50736,0.21817,0.10492,0.10013,13.777,152.93
339,8.3343,2.9809,0.32077,0.16666,0.088867,0.079063,128.45,15.335
340,5.2336,0.80727,0.59029,1.053,0.72566,0.69902,50.987,46.75
341,5.5064,1.2989,0.74064,0.80682,0.34998,0.33246,66.417,143.24
342,7.686,2.5334,0.54826,0.11555,0.10431,0.078208,163.24,19.878
343,6.5508,1.9016,0.43152,0.40596,0.29826,0.23764,70.24,136.4
344,6.793,1.991,0.53806,0.15432,0.10771,0.094016,6.7259,165.31
345,7.5357,2.3908,0.51929,0.14062,0.12377,0.11035,0.52058,152.23
346,8.0794,2.7047,0.40724,0.24697,0.17979,0.14927,165.08,45.745
347,8.3752,2.8384,0.30855,0.17082,0.089797,0.080657,6.155,17.986
348,6.9859,2.0395,0.55271,0.41101,0.25541,0.24227,18.503,77.742
349,6.6973,1.7644,0.51901,0.27042,0.21297,0.19653,130.13,24.604
350,7.3882,2.1777,0.50017,0.16471,0.13571,0.1134,162.71,40.244
