1,0.087211017,5.7690137,0.17977544,0.15425313,0.11919791,0.10375891,111.23316,111.22036
2,0.75876599,5.9190179,0.23612561,0.32931024,0.24290324,0.082537267,81.142802,70.067449
3,1.3099599,5.9880585,0.30347691,0.70893404,0.35446702,0.35446702,89.481348,69.668554
4,0.40843156,5.3092984,0.32090374,0.92949641,0.56373142,0.54894586,64.624916,18.606821
5,1.3355855,6.2053653,0.30038322,0.094726145,0.059691117,0.050587417,75.702005,127.96268
6,0.69936176,5.6630435,0.39534437,0.31004573,0.099662414,0.065561215,39.709656,36.078483
7,0.69481743,5.4885541,0.42121903,0.27561586,0.21904218,0.16951775,91.988255,21.884507
8,0.88557946,5.4173186,0.42256763,0.21693945,0.17884788,0.14781586,130.03594,102.65501
9,0.1035278,4.6136327,0.48324907,0.27026789,0.21229908,0.16745557,102.48299,142.36508
10,2.150155,6.4996797,0.20719424,0.16503402,0.074274093,0.050725261,104.34994,176.903
11,2.0091827,6.3651516,0.18672056,0.28327147,0.17847887,0.15118743,70.25347,26.734343
12,1.4045477,5.5951944,0.31508121,0.47123526,0.31981179,0.15447182,89.257446,85.270788
13,1.6668681,5.885124,0.34818139,0.25606005,0.17168612,0.12346702,117.67662,160.07904
14,1.9177504,6.2227598,0.2731562,0.15900526,0.081464704,0.042923113,20.775961,26.502446
15,0.50627695,4.8876556,0.31231123,0.16102523,0.13209547,0.067438196,73.313565,17.202614
16,1.8968203,6.1281001,0.30157599,0.11767639,0.063480269,0.059518592,20.27339,26.86974
17,0.93483673,5.1950201,0.47739822,0.24596563,0.16186222,0.048880255,124.06953,157.79823
18,1.9026306,5.919971,0.21394236,0.44763739,0.3429508,0.27490584,177.124,1.9897979
19,1.7897031,5.883825,0.34761164,0.15276331,0.06782589,0.011859737,146.73592,174.23985
20,2.0780892,6.1857744,0.29526354,0.28663736,0.1158581,0.10656281,41.415339,6.0552208
21,1.6114464,5.7062261,0.27817352,0.20827396,0.16297648,0.13440439,88.367324,13.587007
22,2.0694393,6.0152474,0.27662308,0.4029737,0.17432417,0.06634538,30.973424,163.4958
